sample_index,time_s,packet_index,packet_sequence,sequence_gap_before,packet_tick_ms,packet_flags,stm32_dropped_packets,ch1_raw,ch2_raw,ch3_raw,ch4_raw,ch5_raw,ch6_raw
8062,80.620000000,31,113,0,288517,half,0,0,0,4,1,2319,0
8063,80.630000000,31,113,0,288517,half,0,4,0,4,16,2475,0
8064,80.640000000,31,113,0,288517,half,0,0,0,6,9,2333,1
8065,80.650000000,31,113,0,288517,half,0,0,1,1,8,2475,14
8066,80.660000000,31,113,0,288517,half,0,0,0,0,0,2323,0
8067,80.670000000,31,113,0,288517,half,0,0,0,4,4,2488,2
8068,80.680000000,31,113,0,288517,half,0,0,1,4,10,2320,4
8069,80.690000000,31,113,0,288517,half,0,0,0,0,6,2483,1
8070,80.700000000,31,113,0,288517,half,0,0,0,4,6,2319,3
8071,80.710000000,31,113,0,288517,half,0,0,2,2,1,2477,12
8072,80.720000000,31,113,0,288517,half,0,0,1,3,6,2325,3
8073,80.730000000,31,113,0,288517,half,0,4,0,0,7,2495,4
8074,80.740000000,31,113,0,288517,half,0,2,1,3,0,2316,2
8075,80.750000000,31,113,0,288517,half,0,4,0,1,8,2456,14
8076,80.760000000,31,113,0,288517,half,0,0,0,1,8,2351,3
8077,80.770000000,31,113,0,288517,half,0,4,0,0,10,2471,0
8078,80.780000000,31,113,0,288517,half,0,0,2,4,10,2349,1
8079,80.790000000,31,113,0,288517,half,0,4,16,0,0,2462,6
8080,80.800000000,31,113,0,288517,half,0,0,0,3,0,2349,0
8081,80.810000000,31,113,0,288517,half,0,5,0,3,6,2457,0
8082,80.820000000,31,113,0,288517,half,0,0,0,4,8,2347,4
8083,80.830000000,31,113,0,288517,half,0,0,0,3,10,2457,0
8084,80.840000000,31,113,0,288517,half,0,1,0,4,6,2355,9
8085,80.850000000,31,113,0,288517,half,0,2,2,6,0,2453,0
8086,80.860000000,31,113,0,288517,half,0,0,2,2,0,2348,0
8087,80.870000000,31,113,0,288517,half,0,3,2,6,8,2453,9
8088,80.880000000,31,113,0,288517,half,0,1,0,1,10,2355,9
8089,80.890000000,31,113,0,288517,half,0,2,1,3,3,2433,0
8090,80.900000000,31,113,0,288517,half,0,0,0,0,5,2371,3
8091,80.910000000,31,113,0,288517,half,0,0,0,0,0,2432,0
8092,80.920000000,31,113,0,288517,half,0,3,12,4,0,2404,3
8093,80.930000000,31,113,0,288517,half,0,0,1,4,0,2425,1
8094,80.940000000,31,113,0,288517,half,0,4,0,2,8,2383,13
8095,80.950000000,31,113,0,288517,half,0,0,2,5,5,2424,0
8096,80.960000000,31,113,0,288517,half,0,0,0,5,13,2361,0
8097,80.970000000,31,113,0,288517,half,0,0,0,4,0,2445,1
8098,80.980000000,31,113,0,288517,half,0,1,0,2,8,2351,0
8099,80.990000000,31,113,0,288517,half,0,2,3,2,8,2452,2
8100,81.000000000,31,113,0,288517,half,0,0,0,1,12,2347,12
8101,81.010000000,31,113,0,288517,half,0,0,0,3,8,2450,12
8102,81.020000000,31,113,0,288517,half,0,2,0,2,7,2359,0
8103,81.030000000,31,113,0,288517,half,0,1,0,4,0,2445,2
8104,81.040000000,31,113,0,288517,half,0,0,0,0,0,2351,4
8105,81.050000000,31,113,0,288517,half,0,0,0,6,0,2431,0
8106,81.060000000,31,113,0,288517,half,0,2,0,2,2,2371,0
8107,81.070000000,31,113,0,288517,half,0,3,0,0,6,2419,12
8108,81.080000000,31,113,0,288517,half,0,0,1,4,4,2405,6
8109,81.090000000,31,113,0,288517,half,0,0,2,3,8,2387,11
8110,81.100000000,31,113,0,288517,half,0,2,0,4,11,2420,0
8111,81.110000000,31,113,0,288517,half,0,0,2,4,0,2389,2
8112,81.120000000,31,113,0,288517,half,0,2,0,5,0,2417,4
8113,81.130000000,31,113,0,288517,half,0,3,0,4,5,2386,10
8114,81.140000000,31,113,0,288517,half,0,0,0,3,10,2420,0
8115,81.150000000,31,113,0,288517,half,0,4,0,2,6,2383,5
8116,81.160000000,31,113,0,288517,half,0,0,0,0,1,2435,0
8117,81.170000000,31,113,0,288517,half,0,0,1,4,4,2385,0
8118,81.180000000,31,113,0,288517,half,0,4,4,6,4,2439,1
8119,81.190000000,31,113,0,288517,half,0,2,0,0,4,2391,0
8120,81.200000000,31,113,0,288517,half,0,1,2,4,0,2424,2
8121,81.210000000,31,113,0,288517,half,0,0,0,5,0,2371,1
8122,81.220000000,31,113,0,288517,half,0,2,0,4,0,2436,1
8123,81.230000000,31,113,0,288517,half,0,2,0,2,4,2379,2
8124,81.240000000,31,113,0,288517,half,0,1,0,2,0,2468,0
8125,81.250000000,31,113,0,288517,half,0,0,0,0,7,2391,8
8126,81.260000000,31,113,0,288517,half,0,0,0,4,8,2446,12
8127,81.270000000,31,113,0,288517,half,0,0,0,0,6,2372,0
8128,81.280000000,31,113,0,288517,half,0,3,3,4,0,2447,7
8129,81.290000000,31,113,0,288517,half,0,10,0,1,0,2365,4
8130,81.300000000,31,113,0,288517,half,0,0,0,2,0,2453,3
8131,81.310000000,31,113,0,288517,half,0,2,0,0,7,2378,12
8132,81.320000000,31,113,0,288517,half,0,4,0,2,8,2451,12
8133,81.330000000,31,113,0,288517,half,0,1,0,4,10,2377,0
8134,81.340000000,31,113,0,288517,half,0,1,0,3,6,2463,2
8135,81.350000000,31,113,0,288517,half,0,0,0,4,3,2365,0
8136,81.360000000,31,113,0,288517,half,0,2,4,3,2,2437,12
8137,81.370000000,31,113,0,288517,half,0,0,0,4,7,2380,0
8138,81.380000000,31,113,0,288517,half,0,2,0,0,9,2451,12
8139,81.390000000,31,113,0,288517,half,0,0,1,4,16,2377,2
8140,81.400000000,31,113,0,288517,half,0,3,0,2,2,2457,0
8141,81.410000000,31,113,0,288517,half,0,0,0,0,0,2364,0
8142,81.420000000,31,113,0,288517,half,0,1,3,0,2,2491,2
8143,81.430000000,31,113,0,288517,half,0,3,0,1,6,2359,4
8144,81.440000000,31,113,0,288517,half,0,0,3,3,0,2472,2
8145,81.450000000,31,113,0,288517,half,0,2,0,2,5,2347,14
8146,81.460000000,31,113,0,288517,half,0,2,0,4,7,2483,3
8147,81.470000000,31,113,0,288517,half,0,0,0,3,6,2351,0
8148,81.480000000,31,113,0,288517,half,0,0,0,6,0,2487,2
8149,81.490000000,31,113,0,288517,half,0,0,0,1,6,2334,12
8150,81.500000000,31,113,0,288517,half,0,0,0,3,8,2485,2
8151,81.510000000,31,113,0,288517,half,0,0,0,0,1,2333,0
8152,81.520000000,31,113,0,288517,half,0,0,2,4,0,2485,3
8153,81.530000000,31,113,0,288517,half,0,0,0,0,6,2329,0
8154,81.540000000,31,113,0,288517,half,0,0,2,4,0,2473,0
8155,81.550000000,31,113,0,288517,half,0,2,0,0,6,2343,2
8156,81.560000000,31,113,0,288517,half,0,1,0,4,9,2475,0
8157,81.570000000,31,113,0,288517,half,0,2,0,2,4,2353,10
8158,81.580000000,31,113,0,288517,half,0,0,2,5,3,2472,2
8159,81.590000000,31,113,0,288517,half,0,1,0,2,6,2321,0
8160,81.600000000,31,113,0,288517,half,0,2,2,4,6,2471,3
8161,81.610000000,31,113,0,288517,half,0,1,0,2,6,2351,4
8162,81.620000000,31,113,0,288517,half,0,0,2,2,8,2474,0
8163,81.630000000,31,113,0,288517,half,0,1,0,5,4,2331,4
8164,81.640000000,31,113,0,288517,half,0,0,1,2,4,2509,7
8165,81.650000000,31,113,0,288517,half,0,2,0,0,6,2343,0
8166,81.660000000,31,113,0,288517,half,0,0,0,0,0,2483,0
8167,81.670000000,31,113,0,288517,half,0,0,0,4,1,2336,1
8168,81.680000000,31,113,0,288517,half,0,0,2,4,4,2476,0
8169,81.690000000,31,113,0,288517,half,0,3,0,4,6,2355,10
8170,81.700000000,31,113,0,288517,half,0,0,1,4,0,2472,0
8171,81.710000000,31,113,0,288517,half,0,0,2,4,2,2341,0
8172,81.720000000,31,113,0,288517,half,0,1,3,2,14,2472,0
8173,81.730000000,31,113,0,288517,half,0,0,0,0,7,2348,0
8174,81.740000000,31,113,0,288517,half,0,0,1,4,0,2463,2
8175,81.750000000,31,113,0,288517,half,0,0,0,0,8,2347,3
8176,81.760000000,31,113,0,288517,half,0,1,1,2,12,2473,9
8177,81.770000000,31,113,0,288517,half,0,1,0,2,5,2346,0
8178,81.780000000,31,113,0,288517,half,0,0,0,6,1,2462,2
8179,81.790000000,31,113,0,288517,half,0,1,0,0,0,2337,5
8180,81.800000000,31,113,0,288517,half,0,0,1,3,0,2475,1
8181,81.810000000,31,113,0,288517,half,0,0,1,0,6,2347,2
8182,81.820000000,31,113,0,288517,half,0,5,0,0,8,2467,4
8183,81.830000000,31,113,0,288517,half,0,0,0,2,3,2340,1
8184,81.840000000,31,113,0,288517,half,0,3,1,1,5,2463,16
8185,81.850000000,31,113,0,288517,half,0,1,2,2,8,2340,2
8186,81.860000000,31,113,0,288517,half,0,0,1,6,8,2479,1
8187,81.870000000,31,113,0,288517,half,0,0,0,2,0,2340,4
8188,81.880000000,31,113,0,288517,half,0,3,0,3,6,2442,4
8189,81.890000000,31,113,0,288517,half,0,0,2,4,0,2337,0
8190,81.900000000,31,113,0,288517,half,0,1,0,1,8,2458,5
8191,81.910000000,31,113,0,288517,half,0,0,0,0,0,2358,0
8192,81.920000000,32,114,0,291026,full,0,6,2,0,2,2457,6
8193,81.930000000,32,114,0,291026,full,0,3,0,0,0,2386,2
8194,81.940000000,32,114,0,291026,full,0,5,0,0,2,2453,3
8195,81.950000000,32,114,0,291026,full,0,5,0,0,0,2360,5
8196,81.960000000,32,114,0,291026,full,0,2,2,0,2,2451,5
8197,81.970000000,32,114,0,291026,full,0,6,1,0,1,2345,3
8198,81.980000000,32,114,0,291026,full,0,0,0,3,6,2457,0
8199,81.990000000,32,114,0,291026,full,0,0,0,4,6,2380,1
8200,82.000000000,32,114,0,291026,full,0,0,2,1,7,2454,0
8201,82.010000000,32,114,0,291026,full,0,0,0,4,0,2377,4
8202,82.020000000,32,114,0,291026,full,0,1,0,0,4,2459,5
8203,82.030000000,32,114,0,291026,full,0,0,1,1,0,2385,0
8204,82.040000000,32,114,0,291026,full,0,2,0,1,2,2450,0
8205,82.050000000,32,114,0,291026,full,0,0,2,4,0,2386,0
8206,82.060000000,32,114,0,291026,full,0,0,0,4,3,2441,2
8207,82.070000000,32,114,0,291026,full,0,1,0,1,6,2368,5
8208,82.080000000,32,114,0,291026,full,0,0,0,4,4,2460,0
8209,82.090000000,32,114,0,291026,full,0,7,0,0,12,2360,2
8210,82.100000000,32,114,0,291026,full,0,0,0,0,0,2450,9
8211,82.110000000,32,114,0,291026,full,0,0,1,5,0,2364,0
8212,82.120000000,32,114,0,291026,full,0,11,0,6,5,2456,8
8213,82.130000000,32,114,0,291026,full,0,1,1,0,0,2378,11
8214,82.140000000,32,114,0,291026,full,0,6,4,3,4,2429,7
8215,82.150000000,32,114,0,291026,full,0,0,1,4,4,2408,0
8216,82.160000000,32,114,0,291026,full,0,0,0,4,4,2415,0
8217,82.170000000,32,114,0,291026,full,0,0,0,1,9,2419,10
8218,82.180000000,32,114,0,291026,full,0,0,0,4,6,2407,0
8219,82.190000000,32,114,0,291026,full,0,0,0,3,9,2435,16
8220,82.200000000,32,114,0,291026,full,0,0,1,4,6,2410,0
8221,82.210000000,32,114,0,291026,full,0,2,0,3,4,2427,4
8222,82.220000000,32,114,0,291026,full,0,4,0,0,6,2409,4
8223,82.230000000,32,114,0,291026,full,0,0,0,3,0,2434,1
8224,82.240000000,32,114,0,291026,full,0,2,0,2,15,2391,8
8225,82.250000000,32,114,0,291026,full,0,0,1,1,0,2436,0
8226,82.260000000,32,114,0,291026,full,0,0,0,7,0,2392,1
8227,82.270000000,32,114,0,291026,full,0,3,0,2,9,2435,2
8228,82.280000000,32,114,0,291026,full,0,0,1,1,1,2392,0
8229,82.290000000,32,114,0,291026,full,0,1,0,2,9,2439,5
8230,82.300000000,32,114,0,291026,full,0,0,1,3,8,2401,0
8231,82.310000000,32,114,0,291026,full,0,0,7,4,0,2431,3
8232,82.320000000,32,114,0,291026,full,0,0,0,3,6,2394,0
8233,82.330000000,32,114,0,291026,full,0,0,4,0,0,2445,1
8234,82.340000000,32,114,0,291026,full,0,0,0,0,7,2388,5
8235,82.350000000,32,114,0,291026,full,0,7,0,0,1,2439,12
8236,82.360000000,32,114,0,291026,full,0,0,0,2,0,2378,0
8237,82.370000000,32,114,0,291026,full,0,2,0,0,4,2453,0
8238,82.380000000,32,114,0,291026,full,0,2,0,0,3,2375,12
8239,82.390000000,32,114,0,291026,full,0,4,0,1,4,2447,3
8240,82.400000000,32,114,0,291026,full,0,0,1,6,0,2376,0
8241,82.410000000,32,114,0,291026,full,0,0,0,3,0,2441,3
8242,82.420000000,32,114,0,291026,full,0,2,0,2,6,2362,10
8243,82.430000000,32,114,0,291026,full,0,0,0,2,1,2448,0
8244,82.440000000,32,114,0,291026,full,0,8,0,0,7,2378,12
8245,82.450000000,32,114,0,291026,full,0,0,2,3,0,2458,2
8246,82.460000000,32,114,0,291026,full,0,2,0,2,0,2381,5
8247,82.470000000,32,114,0,291026,full,0,4,0,14,0,2430,8
8248,82.480000000,32,114,0,291026,full,0,0,2,0,0,2362,0
8249,82.490000000,32,114,0,291026,full,0,0,3,3,0,2462,0
8250,82.500000000,32,114,0,291026,full,0,0,8,2,5,2360,4
8251,82.510000000,32,114,0,291026,full,0,0,0,0,7,2498,0
8252,82.520000000,32,114,0,291026,full,0,5,0,0,14,2355,0
8253,82.530000000,32,114,0,291026,full,0,10,0,0,12,2486,0
8254,82.540000000,32,114,0,291026,full,0,6,0,0,2,2333,6
8255,82.550000000,32,114,0,291026,full,0,0,2,7,0,2496,1
8256,82.560000000,32,114,0,291026,full,0,0,11,3,0,2340,2
8257,82.570000000,32,114,0,291026,full,0,1,0,3,9,2491,5
8258,82.580000000,32,114,0,291026,full,0,0,0,2,6,2360,0
8259,82.590000000,32,114,0,291026,full,0,4,0,0,6,2483,8
8260,82.600000000,32,114,0,291026,full,0,4,0,0,5,2342,4
8261,82.610000000,32,114,0,291026,full,0,0,0,1,0,2477,0
8262,82.620000000,32,114,0,291026,full,0,9,0,0,2,2339,0
8263,82.630000000,32,114,0,291026,full,0,9,0,0,4,2472,5
8264,82.640000000,32,114,0,291026,full,0,8,2,1,2,2346,4
8265,82.650000000,32,114,0,291026,full,0,0,2,3,0,2485,2
8266,82.660000000,32,114,0,291026,full,0,2,0,3,5,2347,0
8267,82.670000000,32,114,0,291026,full,0,5,0,3,8,2475,11
8268,82.680000000,32,114,0,291026,full,0,0,1,0,6,2362,0
8269,82.690000000,32,114,0,291026,full,0,0,0,4,8,2489,0
8270,82.700000000,32,114,0,291026,full,0,0,2,3,0,2345,0
8271,82.710000000,32,114,0,291026,full,0,1,0,4,0,2494,3
8272,82.720000000,32,114,0,291026,full,0,5,9,0,5,2343,4
8273,82.730000000,32,114,0,291026,full,0,0,2,2,0,2510,0
8274,82.740000000,32,114,0,291026,full,0,0,0,0,6,2347,14
8275,82.750000000,32,114,0,291026,full,0,0,0,3,6,2488,0
8276,82.760000000,32,114,0,291026,full,0,0,0,3,8,2345,1
8277,82.770000000,32,114,0,291026,full,0,0,0,4,5,2483,13
8278,82.780000000,32,114,0,291026,full,0,0,0,3,0,2336,0
8279,82.790000000,32,114,0,291026,full,0,2,0,2,6,2471,5
8280,82.800000000,32,114,0,291026,full,0,0,3,1,2,2350,0
8281,82.810000000,32,114,0,291026,full,0,0,0,8,0,2472,2
8282,82.820000000,32,114,0,291026,full,0,3,0,2,6,2319,2
8283,82.830000000,32,114,0,291026,full,0,0,0,2,0,2471,0
8284,82.840000000,32,114,0,291026,full,0,3,0,0,7,2343,12
8285,82.850000000,32,114,0,291026,full,0,2,2,0,3,2478,3
8286,82.860000000,32,114,0,291026,full,0,0,0,2,11,2352,0
8287,82.870000000,32,114,0,291026,full,0,3,0,0,6,2481,9
8288,82.880000000,32,114,0,291026,full,0,1,1,0,3,2338,6
8289,82.890000000,32,114,0,291026,full,0,5,0,0,4,2471,6
8290,82.900000000,32,114,0,291026,full,0,0,1,1,8,2345,0
8291,82.910000000,32,114,0,291026,full,0,0,0,5,0,2451,1
8292,82.920000000,32,114,0,291026,full,0,0,0,2,10,2355,4
8293,82.930000000,32,114,0,291026,full,0,0,1,4,0,2467,2
8294,82.940000000,32,114,0,291026,full,0,1,1,2,6,2350,8
8295,82.950000000,32,114,0,291026,full,0,0,0,2,8,2450,2
8296,82.960000000,32,114,0,291026,full,0,2,0,1,4,2369,3
8297,82.970000000,32,114,0,291026,full,0,4,2,2,2,2437,1
8298,82.980000000,32,114,0,291026,full,0,0,0,5,0,2362,1
8299,82.990000000,32,114,0,291026,full,0,0,0,2,5,2450,4
8300,83.000000000,32,114,0,291026,full,0,3,2,10,0,2363,1
8301,83.010000000,32,114,0,291026,full,0,0,0,2,4,2434,3
8302,83.020000000,32,114,0,291026,full,0,0,0,2,0,2377,0
8303,83.030000000,32,114,0,291026,full,0,0,0,2,6,2445,2
8304,83.040000000,32,114,0,291026,full,0,5,9,3,3,2384,6
8305,83.050000000,32,114,0,291026,full,0,0,0,4,0,2434,1
8306,83.060000000,32,114,0,291026,full,0,0,0,3,0,2382,2
8307,83.070000000,32,114,0,291026,full,0,1,0,0,8,2425,9
8308,83.080000000,32,114,0,291026,full,0,0,0,1,4,2384,0
8309,83.090000000,32,114,0,291026,full,0,4,0,2,14,2451,1
8310,83.100000000,32,114,0,291026,full,0,5,2,0,3,2368,9
8311,83.110000000,32,114,0,291026,full,0,0,2,5,0,2450,1
8312,83.120000000,32,114,0,291026,full,0,4,0,0,6,2363,4
8313,83.130000000,32,114,0,291026,full,0,10,3,0,4,2458,5
8314,83.140000000,32,114,0,291026,full,0,4,1,0,2,2360,8
8315,83.150000000,32,114,0,291026,full,0,0,3,5,0,2435,0
8316,83.160000000,32,114,0,291026,full,0,0,0,3,0,2381,0
8317,83.170000000,32,114,0,291026,full,0,2,0,4,7,2426,10
8318,83.180000000,32,114,0,291026,full,0,0,0,4,0,2394,0
8319,83.190000000,32,114,0,291026,full,0,1,0,0,8,2407,11
8320,83.200000000,32,114,0,291026,full,0,0,0,2,0,2421,0
8321,83.210000000,32,114,0,291026,full,0,1,0,2,4,2415,4
8322,83.220000000,32,114,0,291026,full,0,5,0,1,3,2414,8
8323,83.230000000,32,114,0,291026,full,0,0,3,5,8,2405,1
8324,83.240000000,32,114,0,291026,full,0,1,0,2,8,2422,5
8325,83.250000000,32,114,0,291026,full,0,0,1,6,0,2389,7
8326,83.260000000,32,114,0,291026,full,0,0,0,5,0,2425,0
8327,83.270000000,32,114,0,291026,full,0,2,0,0,6,2399,1
8328,83.280000000,32,114,0,291026,full,0,0,1,1,5,2436,2
8329,83.290000000,32,114,0,291026,full,0,2,0,2,7,2403,8
8330,83.300000000,32,114,0,291026,full,0,0,0,3,0,2440,0
8331,83.310000000,32,114,0,291026,full,0,0,0,2,0,2413,0
8332,83.320000000,32,114,0,291026,full,0,3,0,2,6,2442,14
8333,83.330000000,32,114,0,291026,full,0,0,10,3,0,2384,0
8334,83.340000000,32,114,0,291026,full,0,6,0,0,8,2439,4
8335,83.350000000,32,114,0,291026,full,0,1,2,0,4,2384,11
8336,83.360000000,32,114,0,291026,full,0,0,1,2,0,2441,0
8337,83.370000000,32,114,0,291026,full,0,0,0,1,7,2385,11
8338,83.380000000,32,114,0,291026,full,0,9,0,0,1,2450,6
8339,83.390000000,32,114,0,291026,full,0,5,10,2,5,2377,7
8340,83.400000000,32,114,0,291026,full,0,0,0,5,1,2448,6
8341,83.410000000,32,114,0,291026,full,0,0,0,3,0,2377,0
8342,83.420000000,32,114,0,291026,full,0,1,0,5,6,2435,3
8343,83.430000000,32,114,0,291026,full,0,0,5,3,0,2388,3
8344,83.440000000,32,114,0,291026,full,0,2,0,0,7,2451,1
8345,83.450000000,32,114,0,291026,full,0,0,1,3,0,2382,0
8346,83.460000000,32,114,0,291026,full,0,1,2,3,8,2457,4
8347,83.470000000,32,114,0,291026,full,0,0,3,0,1,2364,3
8348,83.480000000,32,114,0,291026,full,0,0,0,5,5,2450,0
8349,83.490000000,32,114,0,291026,full,0,5,0,2,2,2375,17
8350,83.500000000,32,114,0,291026,full,0,0,1,3,0,2446,2
8351,83.510000000,32,114,0,291026,full,0,0,0,4,0,2354,1
8352,83.520000000,32,114,0,291026,full,0,1,0,2,9,2463,5
8353,83.530000000,32,114,0,291026,full,0,0,0,4,7,2367,0
8354,83.540000000,32,114,0,291026,full,0,0,0,2,6,2482,12
8355,83.550000000,32,114,0,291026,full,0,0,1,1,0,2354,0
8356,83.560000000,32,114,0,291026,full,0,0,0,4,0,2483,3
8357,83.570000000,32,114,0,291026,full,0,2,0,1,7,2334,0
8358,83.580000000,32,114,0,291026,full,0,0,2,6,9,2492,1
8359,83.590000000,32,114,0,291026,full,0,4,0,1,7,2353,0
8360,83.600000000,32,114,0,291026,full,0,4,0,0,5,2498,10
8361,83.610000000,32,114,0,291026,full,0,0,0,0,8,2358,0
8362,83.620000000,32,114,0,291026,full,0,0,0,0,5,2483,0
8363,83.630000000,32,114,0,291026,full,0,4,2,0,4,2344,7
8364,83.640000000,32,114,0,291026,full,0,3,0,0,4,2476,8
8365,83.650000000,32,114,0,291026,full,0,0,1,3,8,2352,0
8366,83.660000000,32,114,0,291026,full,0,0,0,3,0,2469,0
8367,83.670000000,32,114,0,291026,full,0,0,0,0,7,2355,11
8368,83.680000000,32,114,0,291026,full,0,0,1,0,3,2488,0
8369,83.690000000,32,114,0,291026,full,0,0,0,2,7,2359,8
8370,83.700000000,32,114,0,291026,full,0,0,3,7,2,2486,0
8371,83.710000000,32,114,0,291026,full,0,0,1,1,0,2341,4
8372,83.720000000,32,114,0,291026,full,0,6,8,0,6,2475,6
8373,83.730000000,32,114,0,291026,full,0,0,2,4,8,2352,0
8374,83.740000000,32,114,0,291026,full,0,1,0,2,8,2475,0
8375,83.750000000,32,114,0,291026,full,0,0,0,0,7,2360,0
8376,83.760000000,32,114,0,291026,full,0,6,0,2,0,2475,3
8377,83.770000000,32,114,0,291026,full,0,0,0,4,8,2347,0
8378,83.780000000,32,114,0,291026,full,0,0,4,3,11,2487,1
8379,83.790000000,32,114,0,291026,full,0,0,0,0,8,2345,10
8380,83.800000000,32,114,0,291026,full,0,0,2,1,3,2468,0
8381,83.810000000,32,114,0,291026,full,0,3,0,2,0,2339,2
8382,83.820000000,32,114,0,291026,full,0,4,1,3,6,2463,2
8383,83.830000000,32,114,0,291026,full,0,0,0,4,4,2359,0
8384,83.840000000,32,114,0,291026,full,0,2,0,0,4,2478,9
8385,83.850000000,32,114,0,291026,full,0,0,0,0,8,2346,4
8386,83.860000000,32,114,0,291026,full,0,0,0,3,1,2474,1
8387,83.870000000,32,114,0,291026,full,0,7,0,0,5,2343,0
8388,83.880000000,32,114,0,291026,full,0,7,2,0,4,2478,0
8389,83.890000000,32,114,0,291026,full,0,4,0,2,6,2327,6
8390,83.900000000,32,114,0,291026,full,0,0,2,6,0,2477,0
8391,83.910000000,32,114,0,291026,full,0,0,0,5,8,2321,2
8392,83.920000000,32,114,0,291026,full,0,4,0,3,7,2483,0
8393,83.930000000,32,114,0,291026,full,0,0,0,5,0,2344,1
8394,83.940000000,32,114,0,291026,full,0,0,0,3,8,2463,4
8395,83.950000000,32,114,0,291026,full,0,0,2,1,0,2348,0
8396,83.960000000,32,114,0,291026,full,0,2,0,0,3,2471,4
8397,83.970000000,32,114,0,291026,full,0,0,2,0,0,2339,1
8398,83.980000000,32,114,0,291026,full,0,0,0,4,0,2453,0
8399,83.990000000,32,114,0,291026,full,0,0,0,0,5,2366,3
8400,84.000000000,32,114,0,291026,full,0,1,3,1,0,2437,1
8401,84.010000000,32,114,0,291026,full,0,0,0,4,5,2366,4
8402,84.020000000,32,114,0,291026,full,0,0,2,4,0,2462,0
8403,84.030000000,32,114,0,291026,full,0,0,0,4,7,2361,3
8404,84.040000000,32,114,0,291026,full,0,4,0,3,3,2451,7
8405,84.050000000,32,114,0,291026,full,0,0,3,3,0,2372,0
8406,84.060000000,32,114,0,291026,full,0,0,0,4,6,2442,1
8407,84.070000000,32,114,0,291026,full,0,1,0,2,8,2373,14
8408,84.080000000,32,114,0,291026,full,0,0,2,3,0,2435,1
8409,84.090000000,32,114,0,291026,full,0,0,0,1,4,2379,11
8410,84.100000000,32,114,0,291026,full,0,7,0,0,4,2418,2
8411,84.110000000,32,114,0,291026,full,0,0,2,1,0,2388,0
8412,84.120000000,32,114,0,291026,full,0,1,0,0,6,2439,2
8413,84.130000000,32,114,0,291026,full,0,0,0,0,0,2373,3
8414,84.140000000,32,114,0,291026,full,0,5,4,5,2,2443,8
8415,84.150000000,32,114,0,291026,full,0,0,2,5,0,2361,1
8416,84.160000000,32,114,0,291026,full,0,0,1,3,0,2447,2
8417,84.170000000,32,114,0,291026,full,0,2,0,2,13,2363,13
8418,84.180000000,32,114,0,291026,full,0,0,2,4,2,2468,0
8419,84.190000000,32,114,0,291026,full,0,0,1,1,6,2362,14
8420,84.200000000,32,114,0,291026,full,0,0,0,3,6,2443,2
8421,84.210000000,32,114,0,291026,full,0,2,0,0,4,2385,4
8422,84.220000000,32,114,0,291026,full,0,3,6,2,4,2428,3
8423,84.230000000,32,114,0,291026,full,0,0,3,9,8,2402,1
8424,84.240000000,32,114,0,291026,full,0,2,0,0,7,2419,15
8425,84.250000000,32,114,0,291026,full,0,0,1,2,2,2427,0
8426,84.260000000,32,114,0,291026,full,0,0,0,4,0,2396,4
8427,84.270000000,32,114,0,291026,full,0,0,0,2,6,2423,4
8428,84.280000000,32,114,0,291026,full,0,0,2,4,13,2410,0
8429,84.290000000,32,114,0,291026,full,0,2,0,1,6,2418,5
8430,84.300000000,32,114,0,291026,full,0,0,0,4,9,2394,0
8431,84.310000000,32,114,0,291026,full,0,0,0,5,7,2431,2
8432,84.320000000,32,114,0,291026,full,0,1,0,3,6,2398,4
8433,84.330000000,32,114,0,291026,full,0,1,2,3,0,2432,1
8434,84.340000000,32,114,0,291026,full,0,0,0,1,4,2395,11
8435,84.350000000,32,114,0,291026,full,0,3,1,0,4,2434,2
8436,84.360000000,32,114,0,291026,full,0,0,0,1,1,2386,0
8437,84.370000000,32,114,0,291026,full,0,2,0,0,12,2435,8
8438,84.380000000,32,114,0,291026,full,0,4,0,0,3,2390,0
8439,84.390000000,32,114,0,291026,full,0,8,0,0,2,2436,4
8440,84.400000000,32,114,0,291026,full,0,0,0,0,2,2393,3
8441,84.410000000,32,114,0,291026,full,0,0,0,4,0,2441,0
8442,84.420000000,32,114,0,291026,full,0,7,0,2,7,2375,0
8443,84.430000000,32,114,0,291026,full,0,0,2,1,2,2451,2
8444,84.440000000,32,114,0,291026,full,0,2,0,4,7,2378,0
8445,84.450000000,32,114,0,291026,full,0,0,0,2,4,2452,8
8446,84.460000000,32,114,0,291026,full,0,4,0,3,2,2377,6
8447,84.470000000,32,114,0,291026,full,0,0,1,4,0,2432,3
8448,84.480000000,33,115,0,293536,half,0,2,0,0,0,2380,2
8449,84.490000000,33,115,0,293536,half,0,1,0,0,0,2448,4
8450,84.500000000,33,115,0,293536,half,0,0,0,0,0,2386,6
8451,84.510000000,33,115,0,293536,half,0,0,0,0,0,2449,0
8452,84.520000000,33,115,0,293536,half,0,1,0,0,0,2384,2
8453,84.530000000,33,115,0,293536,half,0,10,0,3,2,2469,4
8454,84.540000000,33,115,0,293536,half,0,0,3,4,0,2386,0
8455,84.550000000,33,115,0,293536,half,0,0,0,2,5,2468,4
8456,84.560000000,33,115,0,293536,half,0,0,0,5,0,2371,0
8457,84.570000000,33,115,0,293536,half,0,10,4,0,6,2472,2
8458,84.580000000,33,115,0,293536,half,0,0,3,0,0,2344,3
